Title,Company,Location,Category,Contract Type,Contract Time,Salary Min,Salary Max,Created,Description,Redirect URL,timestamp
Data Engineer,Allegro Energy,"The Hill, Newcastle Area",Engineering Jobs,,part_time,,,2025-02-05T13:25:52Z,"Join Allegro Energy's innovative and multidisciplinary team as a Data Engineer, contributing to the development of cutting-edge flow battery technology. In this exciting role, you will have the opportunity to learn and grow as part of a team, as you design and implement software solutions for our advanced battery systems. From integrating embedded systems like PLC and HMI to developing digital twins, and software for monitoring, control, and communication, you’ll play a key role in shaping the …",https://www.adzuna.com.au/details/5037964540?utm_medium=api&utm_source=4a3e4881,2025-02-05 20:30:04.204101
Data Engineer,M&T Resources,"Brisbane CBD, Brisbane",IT Jobs,permanent,full_time,,,2025-02-03T14:13:57Z,"Brisbane IT & Telecomms Data / Records Management Permanent Opportunity $135K-$145K  Super Flexibility to WFH 2-3 days per week About the role: This position will work closely with business users to build data products to extract and gain value from our client’s data assets. While developing data engineering and ETL products; perform testing and validation of developed solutions, documentation of artefacts and data sets, and participate in team code reviews. Experience and Knowledge Demonstrate…",https://www.adzuna.com.au/details/5034769049?utm_medium=api&utm_source=4a3e4881,2025-02-05 20:30:04.204101
Data Engineer,G Force Category Solutions,"Frankston East, Frankston Area",IT Jobs,permanent,full_time,,,2025-02-05T13:26:14Z,"Data Engineer G Force Category Solutions Notting Hill, Melbourne VIC Engineering - Software (Information & Communication Technology) Full time The Company G-Force are a well-established and renowned vendor refill and merchandising company, providing services to many clients throughout Australia and New Zealand across several retailers. A dynamic and fast-growing organisation that works hard and always prioritises high quality work and customer service and believes Employees are its greatest ass…",https://www.adzuna.com.au/details/5037970597?utm_medium=api&utm_source=4a3e4881,2025-02-05 20:30:04.204101
Data Engineer / Data Modeler,Experis,"Sydney CBD, Sydney",IT Jobs,,full_time,,,2025-02-02T20:12:33Z,"Are you an experienced Data Engineer with a passion for building cutting-edge data models and pipelines? We're looking for a talented individual to join a dynamic team, helping to design and implement innovative data solutions for customers across various industries. If you thrive in a collaborative environment and have a track record of delivering impactful results, this is the role for you. Key Responsibilities: As a Data Engineer , your daily tasks will include: Developing, testing, and supp…",https://www.adzuna.com.au/details/5034243787?utm_medium=api&utm_source=4a3e4881,2025-02-05 20:30:04.204101
Data Engineer - Data Operations,Commonwealth Bank of Australia,"Sydney CBD, Sydney",IT Jobs,,full_time,,,2025-02-01T22:07:34Z,"Data Engineer – Data Operations You are elegant at delivering solutions using Hadoop & AWS We are a team consisting of visionary thinkers dedicated to shaping the future of banking. We are one of Australia’s most advanced big data operations teams Are you skilled in delivering solutions using Hadoop & AWS? Join our visionary team dedicated to shaping the future of banking. We are one of Australia’s most advanced big data operations teams, doing work that matters. As an experienced ETL Engineer …",https://www.adzuna.com.au/details/5032672325?utm_medium=api&utm_source=4a3e4881,2025-02-05 20:30:04.204101
Data Engineering Manager,Keypath Education,"Melbourne, Melbourne Region","Energy, Oil & Gas Jobs",,,,,2025-01-30T03:50:12Z,"Job Description The Data Engineering Manager will work closely with leaders across marketing, recruitment, student services and finance to support and implement high-quality, data-driven decisions and technologies that optimize the student experience. They will establish and deliver a data and analytics strategy and roadmap, supporting strategic initiatives by providing analysis services, statistical and predictive models, data visualization and reporting systems. The Data Engineering Manager w…",https://www.adzuna.com.au/details/5028472524?utm_medium=api&utm_source=4a3e4881,2025-02-05 20:30:04.204101
Senior Data Engineer,Qantas,"Sydney, Sydney Region",IT Jobs,,,,,2025-02-01T03:43:39Z,"Job Description Exciting opportunity within our Data & Analytics team Permanent, full-time roles working at our Mascot Campus (hybrid working options available) Staff Travel Benefits from Day One The Senior Data Engineer will utilise their experience and strong technical skills in data engineering to drive innovation and provide technical direction input to Architect/Delivery Lead/Product Owner. They work hands on in the end-to-end life cycle of our data platforms, pipelines and solutions utili…",https://www.adzuna.com.au/details/5031146561?utm_medium=api&utm_source=4a3e4881,2025-02-05 20:30:04.204101
Senior Data Engineer,DVF Recruitment,"New South Wales, Australia",IT Jobs,permanent,full_time,,,2025-02-05T13:26:02Z," PRINCIPAL/ LEAD DATA ENGINEERING ROLE  Principal/ Lead Data Engineer $220,00 base salary Hybrid - Sydney (x3 Days) • Hands-on expertise in Azure services, particularly Azure Data Factory. • Proven experience as a Principal or Senior Data Engineer, with a focus on SQL, Power BI. • Architecture experience. • Ability to Develop, manage, and optimize ETL processes. APPLY NOW",https://www.adzuna.com.au/details/5037967263?utm_medium=api&utm_source=4a3e4881,2025-02-05 20:30:04.204101
Head of Data Engineering,VGW,"The Rocks, Sydney",IT Jobs,,full_time,,,2025-01-31T09:58:58Z,"Head of Data Engineering VGW is an interactive entertainment company, harnessing technology and creativity to deliver world-class, free-to-pl ay games. We have an exciting opportunity to join our Technology team in Australia and are currently looking for a Head of Data Engineering to join the team. As the Head of Data Engineering at VGW, you will lead the strategy to deliver high-quality, reliable data, drive innovation, and build a culture that empowers data-driven decisions across the organis…",https://www.adzuna.com.au/details/5030263897?utm_medium=api&utm_source=4a3e4881,2025-02-05 20:30:04.204101
Head of Data Engineering,VGW,"Sydney, Sydney Region",IT Jobs,,,,,2025-02-03T21:53:49Z,"Head of Data Engineering VGW is an interactive entertainment company, harnessing technology and creativity to deliver world-class, free-to-pl ay games. We have an exciting opportunity to join our Technology team in Australia and are currently looking for a Head of Data Engineering to join the team. As the Head of Data Engineering at VGW, you will lead the strategy to deliver high-quality, reliable data, drive innovation, and build a culture that empowers data-driven decisions across the organis…",https://www.adzuna.com.au/details/5035044218?utm_medium=api&utm_source=4a3e4881,2025-02-05 20:30:04.204101
Head of Data Engineering,VGW,"Bayswater, Bayswater Area",IT Jobs,,full_time,,,2025-01-31T09:58:58Z,"Head of Data Engineering VGW is an interactive entertainment company, harnessing technology and creativity to deliver world-class, free-to-pl ay games. We have an exciting opportunity to join our Technology team in Australia and are currently looking for a Head of Data Engineering to join the team. As the Head of Data Engineering at VGW, you will lead the strategy to deliver high-quality, reliable data, drive innovation, and build a culture that empowers data-driven decisions across the organis…",https://www.adzuna.com.au/details/5030263898?utm_medium=api&utm_source=4a3e4881,2025-02-05 20:30:04.204101
Head of Data Engineering,VGW,"Perth, Perth Region",IT Jobs,,,,,2025-02-04T22:02:46Z,"Head of Data Engineering VGW is an interactive entertainment company, harnessing technology and creativity to deliver world-class, free-to-pl ay games. We have an exciting opportunity to join our Technology team in Australia and are currently looking for a Head of Data Engineering to join the team. As the Head of Data Engineering at VGW, you will lead the strategy to deliver high-quality, reliable data, drive innovation, and build a culture that empowers data-driven decisions across the organis…",https://www.adzuna.com.au/details/5036320662?utm_medium=api&utm_source=4a3e4881,2025-02-05 20:30:04.204101
Senior Data Engineer,Qantas Airways Limited,"The Rocks, Sydney",IT Jobs,permanent,full_time,,,2025-02-02T08:11:08Z,"Job Description Exciting opportunity within our Data & Analytics team Permanent, full-time roles working at our Mascot Campus (hybrid working options available) Staff Travel Benefits from Day One The Senior Data Engineer will utilise their experience and strong technical skills in data engineering to drive innovation and provide technical direction input to Architect/Delivery Lead/Product Owner. They work hands on in the end-to-end life cycle of our data platforms, pipelines and solutions utili…",https://www.adzuna.com.au/details/5033549430?utm_medium=api&utm_source=4a3e4881,2025-02-05 20:30:04.204101
Senior Data Engineer,Probe Group,"Melbourne CBD, Melbourne",IT Jobs,,full_time,,,2025-02-03T21:57:39Z,"Why Probe? Probe amplifies human capabilities with technological excellence. In a world that has never been more competitive, we create blueprints for delivering exceptional CX, combine the latest technology with people, process and data, and provide organisations with complete end-to-end service for customer operations. Step into the Senior Data Engineer position at Probe Group, an industry-leading customer experience and digital transformation provider with over 19,000 employees across five c…",https://www.adzuna.com.au/details/5035047745?utm_medium=api&utm_source=4a3e4881,2025-02-05 20:30:04.204101
GCP Data Engineer,Zone IT Solutions,"The Rocks, Sydney",IT Jobs,,full_time,,,2025-02-04T14:25:57Z,"We are seeking a talented GCP Data Engineer. You will be responsible for designing, building, and maintaining robust data pipelines and data solutions on the Google Cloud Platform. Requirements Strong experience as a GCP Data Engineer, with proven experience in designing and implementing data pipelines and solutions on the Google Cloud Platform. Proficiency in GCP services such as BigQuery, Dataflow, Pub/Sub, Cloud Storage, and Data Fusion. Experience in data ingestion, data transformation, and…",https://www.adzuna.com.au/details/5035877581?utm_medium=api&utm_source=4a3e4881,2025-02-05 20:30:04.204101
Senior Data Engineer,Bluefin Resources,"Haberfield, Ashfield Area",IT Jobs,contract,full_time,,,2025-02-04T14:26:06Z,"Leading Global Hedge Fund Open to PhD Graduates Market leading remuneration on offer Bluefin Resources is proud to partner with a prestigious government enterprise to recruit a Senior Data Engineer for a long-term contract. This exciting opportunity calls for a highly skilled professional with strong technical expertise across the Azure Data Platform, contributing to impactful data-driven initiatives. Position Purpose The Senior Data Engineer will play a key role in delivering data-driven insig…",https://www.adzuna.com.au/details/5035878058?utm_medium=api&utm_source=4a3e4881,2025-02-05 20:30:04.204101
Senior Data Engineer,Freedom,"North Ryde, Ryde Area",IT Jobs,,full_time,,,2025-02-01T19:43:40Z,"About this role Senior Data Engineer - Shape the Future of Data at Freedom Why You'll Be Excited About This Role Are you ready to be at the forefront of data innovation? We're embracing Microsoft Fabric and AI at a pace that outstrips other organisations, offering you the rare opportunity to design and execute cutting-edge data solutions. You'll take full end-to-end ownership of our Azure data ecosystem, driving the transformation of our operational data warehouse into a modern, scalable platfo…",https://www.adzuna.com.au/details/5032554436?utm_medium=api&utm_source=4a3e4881,2025-02-05 20:30:04.204101
Senior Data Engineer,Freedom,"North Ryde, Ryde Area",IT Jobs,,full_time,,,2025-02-01T10:05:48Z,"About this role Senior Data Engineer - Shape the Future of Data at Freedom Why You'll Be Excited About This Role Are you ready to be at the forefront of data innovation? We're embracing Microsoft Fabric and AI at a pace that outstrips other organisations, offering you the rare opportunity to design and execute cutting-edge data solutions. You'll take full end-to-end ownership of our Azure data ecosystem, driving the transformation of our operational data warehouse into a modern, scalable platfo…",https://www.adzuna.com.au/details/5031840445?utm_medium=api&utm_source=4a3e4881,2025-02-05 20:30:04.204101
Senior Data Engineer,Commonwealth Bank of Australia,"Sydney CBD, Sydney",IT Jobs,,full_time,,,2025-02-01T22:07:34Z,"Senior Data Engineer You are determined to stay ahead of the latest Big Data and Data warehouse technologies We're one of the largest and most advanced Data Engineering teams in the country Together we can build state-of-the-art data solutions that power seamless experiences for millions of customers Do work that matters: As a Senior data engineer with proven expertise in software development and a passion for providing data-driven solutions, you’re ahead of trends and work at the forefront of …",https://www.adzuna.com.au/details/5032672326?utm_medium=api&utm_source=4a3e4881,2025-02-05 20:30:04.204101
Senior Data Engineer,APS,Australia,IT Jobs,,full_time,122949,122949,2025-01-31T17:41:40Z,"The Department of Veterans' Affairs (DVA) has an insatiable appetite for data and associated insights. From ad-hoc requests for specific information to inform reporting and policy development, to cutting edge modelling to predict future trends, volume, costs, and program efficacy - data is increasingly central to everything we do. The purpose of the Data and Insights Branch is to evolve the way the department produces and uses data, analytics and research, to underpin evidence-based policy deve…",https://www.adzuna.com.au/details/5030609684?utm_medium=api&utm_source=4a3e4881,2025-02-05 20:30:04.204101
AWS Data Engineer,Accenture,"Victoria, Australia",IT Jobs,,full_time,,,2025-02-04T08:31:25Z,"Job Description Great humans needed. Combine the best of your ingenuity and Cloud technologies to build a better world and manage clients towards change. Join us and do extraordinary things. About Accenture Accenture is a global professional services company with leading capabilities in digital, cloud and security. Find out more about us at accenture.com About you: As a Cloud Data Engineer, you will design and maintain data analytic road maps and data structures that support business and techno…",https://www.adzuna.com.au/details/5035656259?utm_medium=api&utm_source=4a3e4881,2025-02-05 20:30:04.204101
Senior Data Engineer,Eucalyptus,"New South Wales, Australia",IT Jobs,permanent,full_time,,,2025-02-05T13:25:58Z,"Healthcare is usually slow and boring. We believe in its potential to be exciting and entertaining. But changing the healthcare experience is hard – and we’re gonna need all the help we can get… About Eucalyptus Eucalyptus (or 'Euc' for short) is an Australian founded digital healthcare company that is on a mission to solve the world’s biggest healthcare challenges - think fertility, and behavioural change around chronic conditions such as weight loss, diabetes, and mental health. Founded in Au…",https://www.adzuna.com.au/details/5037966122?utm_medium=api&utm_source=4a3e4881,2025-02-05 20:30:04.204101
Senior Data Engineer,Experis,"Sydney CBD, Sydney",IT Jobs,,full_time,,,2025-02-02T20:12:33Z,"Experis are working on behalf of a highly respected client in the government space, who are seeking a Senior Data Engineer to play a pivotal role in optimizing and maintaining their data infrastructure. If you're passionate about delivering data-driven solutions and have a proven track record of excellence, this opportunity could be perfect for you. About the Role: As a Senior Data Engineer , you'll work closely with the business to ensure their data assets are managed efficiently, enabling act…",https://www.adzuna.com.au/details/5034243775?utm_medium=api&utm_source=4a3e4881,2025-02-05 20:30:04.204101
Cloud Data Engineer,ANZ,"Brisbane CBD, Brisbane",IT Jobs,permanent,full_time,,,2025-02-05T10:34:28Z,"About Us At ANZ, we're applying new ways technology and data can be harnessed as we work towards a common goal: to improve the financial wellbeing and sustainability of our millions of customers. Our community of over 5,000 engineers is key to making this happen, because technology underpins every part of our business - from delivering tools, apps and services for our customers, to building a bank for the future. About the Role As a Cloud Data Engineer in our EDAE tech area, you will be instrum…",https://www.adzuna.com.au/details/5037776865?utm_medium=api&utm_source=4a3e4881,2025-02-05 20:30:04.204101
Senior Data Engineer,Australian Department of Veterans' Affairs,"Perth CBD, Perth",IT Jobs,permanent,part_time,,,2025-02-05T13:26:23Z,"The Department of Veterans’ Affairs (DVA) has an insatiable appetite for data and associated insights. From ad-hoc requests for specific information to inform reporting and policy development, to cutting edge modelling to predict future trends, volume, costs, and program efficacy - data is increasingly central to everything we do. The purpose of the Data and Insights Branch is to evolve the way the department produces and uses data, analytics and research, to underpin evidence-based policy deve…",https://www.adzuna.com.au/details/5037973016?utm_medium=api&utm_source=4a3e4881,2025-02-05 20:30:04.204101
Independent Data Engineer,Cognizant,"Melbourne, Melbourne Region",IT Jobs,,full_time,,,2025-02-04T17:48:18Z,"What makes Cognizant a unique place to work? The combination of rapid growth and an international and innovative environment This is creating many opportunities for people like YOU - people with an entrepreneurial spirit who want to make a difference in this world. At Cognizant, together with your colleagues from all around the world, you will collaborate on creating solutions for the world's leading companies and help them become more flexible, more innovative, and successful. Moreover, this i…",https://www.adzuna.com.au/details/5036059261?utm_medium=api&utm_source=4a3e4881,2025-02-05 20:30:04.204101
Data Engineer - Climate,PEXA,"The Rocks, Sydney",IT Jobs,permanent,full_time,,,2025-02-05T13:26:06Z,"Hi, we’re PEXA Every time a house is bought, sold or refinanced in Australia your lawyer, conveyancer and lender will most likely use a digital platform to settle your property, this is where we come in. PEXA’s world-first digital settlement platform has revolutionised the way we exchange property in Australia helping over 20,000 people a week safely settle their homes. And this is just the beginning. Our data and insights are helping organisations unlock the intel they need to drive change and…",https://www.adzuna.com.au/details/5037968401?utm_medium=api&utm_source=4a3e4881,2025-02-05 20:30:04.204101
Senior Data Engineer - Data Operations,Commonwealth Bank of Australia,"Sydney CBD, Sydney",IT Jobs,,full_time,,,2025-02-01T22:07:34Z,"Senior Data Engineer – Data Operations Are you skilled in delivering solutions using Hadoop & AWS? Join our visionary team dedicated to shaping the future of banking. We are one of Australia’s most advanced big data operations teams, doing work that matters. As an experienced ETL Engineer with proven expertise in production support and a passion for providing data-driven platform solutions, you’re ahead of trends and work at the forefront of Big Data platforms. Here, you’ll be part of a team of…",https://www.adzuna.com.au/details/5032672324?utm_medium=api&utm_source=4a3e4881,2025-02-05 20:30:04.204101
Staff Data Engineer - Data Mesh,Commonwealth Bank of Australia,"Sydney CBD, Sydney",IT Jobs,,full_time,,,2025-02-04T14:25:54Z,"You are passionate about modern data architectures, automation, and driving business value through data democratisation. We are a team of big thinkers who are engineering the future of banking Together we will build tomorrow’s bank today, using world-leading technology and innovation Do work that matters We're building tomorrow’s bank today, which means we need creative and diverse engineers to help us redefine what customers expect from a bank. Envisioning new technologies that are still waiti…",https://www.adzuna.com.au/details/5035877431?utm_medium=api&utm_source=4a3e4881,2025-02-05 20:30:04.204101
Staff Data Engineer - Data Mesh,Commonwealth Bank of Australia,"Sydney, Sydney Region",IT Jobs,,full_time,,,2025-02-04T22:04:02Z,"You are passionate about modern data architectures, automation, and driving business value through data democratisation. We are a team of big thinkers who are engineering the future of banking Together we will build tomorrow’s bank today, using world-leading technology and innovation Do work that matters We're building tomorrow’s bank today, which means we need creative and diverse engineers to help us redefine what customers expect from a bank. Envisioning new technologies that are still waiti…",https://www.adzuna.com.au/details/5036321277?utm_medium=api&utm_source=4a3e4881,2025-02-05 20:30:04.204101
Head of Applications & Data Engineering,u&u Recruitment,"Sydney, Sydney Region",IT Jobs,permanent,full_time,250000,290000,2025-01-29T04:29:22Z,"We are seeking a Head of Digital Applications & Data Engineering to shape the future of our global IT operations and deliver cutting-edge solutions that align with our strategic business goals. About the role As the Head of Digital Applications & Data Engineering, you will: Provide thought leadership in SaaS, data engineering, and COTS applications strategy; Design and implement scalable, cost-effective digital and data platforms; Oversee the lifecycle of global IT applications, ensuring effici…",https://www.adzuna.com.au/details/5027240983?utm_medium=api&utm_source=4a3e4881,2025-02-05 20:30:04.204101
"Data Engineering Manager, APAC",Vanguard,"Melbourne, Melbourne Region",IT Jobs,,,,,2025-02-01T12:33:36Z,"About Vanguard More than 45 years ago, John C. Bogle had a vision to start an investment company that did things differently. A company with no external shareholders. Where all the profits were invested back into the business and used to lower costs. Evidently, it was as bold as it was brilliant. To this day, Vanguard Group still has no external shareholders. That means no share prices to protect, and no profits to generate for outside owners. Today, Vanguard is one of the world's largest inves…",https://www.adzuna.com.au/details/5031991443?utm_medium=api&utm_source=4a3e4881,2025-02-05 20:30:04.204101
Data Engineer - Sydney or Melbourne,Ayan Infotech,"Sydney CBD, Sydney",IT Jobs,contract,,,,2025-02-05T14:36:18Z,"Ayan Infotech are looking for a Data Engineer for a long term contract job opportunity in Melbourne with one of our private clients. All applicants must have full unrestricted work rights in Australia. Title: Data Engineer Location: Melbourne Type: Contract (6 months ) Required Skills and Experience: As a Data Engineer, you will be responsible for designing, developing, and maintaining robust data infrastructure and pipelines. You will work closely with cross-functional teams to understand busi…",https://www.adzuna.com.au/details/5037992172?utm_medium=api&utm_source=4a3e4881,2025-02-05 20:30:04.204101
Senior Data Engineer Design,Commonwealth Bank of Australia,"Sydney CBD, Sydney",IT Jobs,,full_time,,,2025-02-03T08:14:42Z,"Senior Engineer Data Design You are an experienced designer with strong experience in Data modelling, Big Data and cloud platforms. We are one of the critically performing Data Engineering teams in CBA Together we can lead strategic data warehouse applications and largely complex operational data store Do work that matters: As an experienced solution designer with strong data modelling skills and a passion for providing data-driven solutions, you’re ahead of trends and work at the forefront of …",https://www.adzuna.com.au/details/5034641084?utm_medium=api&utm_source=4a3e4881,2025-02-05 20:30:04.204101
Staff Data Engineer Design,Commonwealth Bank of Australia,"Sydney CBD, Sydney",IT Jobs,,full_time,,,2025-02-03T08:14:42Z,"Staff Engineer - Data Solution Design You are an experienced solution designer with strong experience in Data modelling, Big Data platforms. We are one of the critically performing Data Engineering teams in CBA Together we can lead strategic data warehouse applications and largely complex operational data store Do work that matters: As an experienced solution designer with strong data modelling skills and a passion for providing data-driven solutions, you’re ahead of trends and work at the fore…",https://www.adzuna.com.au/details/5034641046?utm_medium=api&utm_source=4a3e4881,2025-02-05 20:30:04.204101
Staff Data Engineer - Flink,Commonwealth Bank of Australia,"Sydney CBD, Sydney",IT Jobs,,full_time,,,2025-02-03T08:14:42Z,"You are highly experienced in building customer focussed solutions. We are a team of big thinkers, who love to push boundaries and create new solution. Together we will build tomorrow’s bank today, using world-leading technology and innovation.\ Do work that matters : We're building tomorrow’s bank today. This means we need creative and diverse engineers to help us redefine what customers expect from a bank. Envisioning new technologies that are still waiting to be invented and reimagining prod…",https://www.adzuna.com.au/details/5034641116?utm_medium=api&utm_source=4a3e4881,2025-02-05 20:30:04.204101
Senior Data Engineer ( Big Data Platforms),Commonwealth Bank of Australia,"Sydney CBD, Sydney",IT Jobs,,full_time,,,2025-02-03T08:14:42Z,"Senior Data Engineer You are determined to stay ahead of the latest Big Data and Data warehouse technologies We're one of the largest and most advanced Data Engineering teams in the country Together we can build state-of-the-art data solutions that power seamless experiences for millions of customers Do work that matters: As a Senior data engineer with proven expertise in software development and a passion for providing data-driven solutions, you’re ahead of trends and work at the forefront of …",https://www.adzuna.com.au/details/5034641042?utm_medium=api&utm_source=4a3e4881,2025-02-05 20:30:04.204101
Data Migration Lead/Data Engineer,INGRITY,"The Rocks, Sydney",IT Jobs,contract,full_time,,,2025-02-04T00:52:14Z,"Join our team as a Data Engineering / Data Migration Lead and take the helm in an exciting migration of data workloads from SAS to Databricks for a major brand client. If you are passionate about Databricks, Spark, and cloud-based data engineering , this is your opportunity to drive a high-impact, transformative project . Immediate start available Job Type: Contract (with potential for full-time permanent position). Apply for a position via our career portal https://ingrity.com/careers/?jobIdWj…",https://www.adzuna.com.au/details/5035224854?utm_medium=api&utm_source=4a3e4881,2025-02-05 20:30:04.204101
